"country" "taxRich" "religiousLaw" "freeElection" "helpUnemp" "armyTakesOver" "civilRights" "equalIncome" "obeyRulers" "genderEquality" "importance"
"16107" "Turkey" 10 1 10 10 1 1 1 1 1 10
"16108" "Turkey" 1 1 10 1 1 10 1 1 10 5
"16109" "Turkey" 1 1 10 1 1 10 10 1 10 9
"16110" "Turkey" 1 1 10 1 1 10 10 10 10 10
"16111" "Turkey" 1 1 10 1 10 10 1 1 10 9
"16112" "Turkey" 1 1 10 1 1 10 1 1 10 8
"16113" "Turkey" 5 1 1 10 1 5 5 5 5 10
"16114" "Turkey" 1 1 10 1 1 10 1 1 10 10
"16115" "Turkey" 1 1 10 1 1 10 10 1 10 10
"16116" "Turkey" 1 1 10 10 10 10 1 1 10 10
"16117" "Turkey" 1 1 10 1 10 10 1 10 1 10
"16118" "Turkey" 1 1 10 10 1 10 1 1 10 10
"16119" "Turkey" 10 10 5 10 10 10 10 10 10 10
"16120" "Turkey" 10 10 10 1 10 10 1 1 1 10
"16121" "Turkey" 10 5 5 5 10 10 1 10 10 10
"16122" "Turkey" 6 10 8 8 9 10 8 9 10 8
"16123" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16124" "Turkey" 10 10 10 10 10 10 10 10 10 8
"16125" "Turkey" 3 1 1 1 1 1 1 1 1 3
"16126" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16127" "Turkey" 1 3 4 5 6 8 9 10 10 4
"16128" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16129" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16130" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16131" "Turkey" 6 2 8 9 8 7 8 2 10 9
"16132" "Turkey" 6 3 8 8 9 7 8 3 9 9
"16133" "Turkey" 3 2 8 8 7 8 9 8 7 9
"16134" "Turkey" 5 3 9 8 10 8 7 9 9 9
"16135" "Turkey" 10 2 10 10 5 10 10 4 10 10
"16136" "Turkey" 5 3 8 9 3 5 9 9 8 9
"16137" "Turkey" 8 2 9 8 2 7 8 3 8 9
"16138" "Turkey" 8 3 9 8 8 9 8 7 8 8
"16139" "Turkey" 8 2 9 8 9 8 9 1 9 9
"16140" "Turkey" 8 7 8 9 2 8 8 2 9 9
"16141" "Turkey" 5 2 8 7 6 8 9 8 8 9
"16142" "Turkey" 7 6 5 8 5 4 4 5 7 8
"16143" "Turkey" 6 7 5 8 4 3 7 6 5 7
"16144" "Turkey" 6 7 5 6 7 7 6 8 9 7
"16145" "Turkey" 6 7 5 8 9 10 7 7 6 7
"16146" "Turkey" 10 2 10 7 5 10 7 5 10 10
"16147" "Turkey" 10 3 7 9 10 10 10 2 10 10
"16148" "Turkey" 4 7 8 9 5 6 6 7 5 7
"16149" "Turkey" 10 9 10 3 1 2 4 9 10 8
"16150" "Turkey" 6 7 6 5 7 8 5 6 9 8
"16151" "Turkey" 6 3 9 7 6 6 5 7 6 7
"16152" "Turkey" 5 7 6 6 2 3 7 9 7 10
"16153" "Turkey" 5 7 6 10 2 5 6 7 5 8
"16154" "Turkey" 8 2 7 9 2 9 10 5 10 9
"16155" "Turkey" 10 3 8 10 1 8 10 4 9 8
"16156" "Turkey" 9 3 8 10 3 9 9 6 10 9
"16157" "Turkey" 7 3 8 10 3 8 9 6 8 8
"16158" "Turkey" 4 4 3 3 3 4 4 5 5 9
"16159" "Turkey" 4 4 3 3 4 3 4 4 4 5
"16160" "Turkey" 4 3 4 4 3 3 5 4 4 9
"16161" "Turkey" 4 4 3 3 4 4 3 3 4 7
"16162" "Turkey" 4 3 3 4 4 4 5 3 3 8
"16163" "Turkey" 4 4 3 3 4 4 3 3 3 7
"16164" "Turkey" 5 3 5 4 4 4 4 3 3 8
"16165" "Turkey" 5 4 3 3 4 4 4 4 2 8
"16166" "Turkey" 8 3 8 9 2 8 9 2 9 10
"16167" "Turkey" 7 2 8 8 1 8 9 3 9 9
"16168" "Turkey" 8 1 9 8 2 8 8 2 9 10
"16169" "Turkey" 7 2 8 8 2 8 9 2 8 8
"16170" "Turkey" 7 3 8 9 2 8 9 8 9 9
"16171" "Turkey" 3 3 8 9 2 8 9 2 8 9
"16172" "Turkey" 4 4 5 9 7 2 2 8 2 8
"16173" "Turkey" 8 2 8 8 9 8 9 2 9 9
"16174" "Turkey" 5 2 7 8 7 9 8 8 9 9
"16175" "Turkey" 8 3 8 9 2 9 8 9 8 9
"16176" "Turkey" 9 4 8 9 3 9 9 3 8 8
"16177" "Turkey" 8 5 9 9 2 9 8 3 9 9
"16178" "Turkey" 9 1 8 3 3 9 10 9 8 9
"16179" "Turkey" 10 2 9 8 2 8 9 8 7 8
"16180" "Turkey" 10 2 9 2 2 10 9 10 8 9
"16181" "Turkey" 5 5 2 7 6 3 9 9 10 8
"16182" "Turkey" 4 4 3 3 4 4 4 4 4 9
"16183" "Turkey" 4 4 3 4 5 5 4 4 4 9
"16184" "Turkey" 6 6 4 3 3 4 4 5 4 8
"16185" "Turkey" 3 3 4 4 3 3 4 4 3 8
"16186" "Turkey" 4 4 3 3 5 3 5 2 4 8
"16187" "Turkey" 3 3 4 4 3 3 5 4 4 9
"16188" "Turkey" 3 3 3 4 4 5 5 4 4 8
"16189" "Turkey" 8 2 10 9 2 1 8 6 7 1
"16190" "Turkey" 10 10 10 8 9 8 7 7 8 7
"16191" "Turkey" 10 10 10 10 8 8 8 8 8 8
"16192" "Turkey" 6 6 7 8 2 9 8 8 6 8
"16193" "Turkey" 10 9 8 8 2 8 10 9 8 10
"16194" "Turkey" 7 4 9 10 1 1 7 6 10 7
"16195" "Turkey" 8 7 7 8 5 9 9 9 8 10
"16196" "Turkey" 1 1 9 8 1 1 9 2 10 9
"16197" "Turkey" 5 5 10 10 10 5 5 5 10 8
"16198" "Turkey" 8 7 9 9 5 9 8 7 7 8
"16199" "Turkey" 10 8 10 10 1 10 10 8 8 7
"16200" "Turkey" 8 8 7 7 3 9 8 8 9 10
"16201" "Turkey" 5 2 10 10 10 10 10 1 10 10
"16202" "Turkey" 2 1 10 10 1 10 10 1 10 10
"16203" "Turkey" 2 5 10 10 2 10 10 1 10 10
"16204" "Turkey" 2 2 10 8 2 10 10 8 8 10
"16205" "Turkey" 5 2 10 8 1 10 10 1 10 10
"16206" "Turkey" 1 1 10 10 8 8 10 1 10 10
"16207" "Turkey" 7 10 10 10 5 10 10 1 10 10
"16208" "Turkey" 8 7 10 10 8 8 10 1 10 10
"16209" "Turkey" 5 7 10 10 2 10 10 1 10 10
"16210" "Turkey" 8 5 10 10 5 10 10 2 10 10
"16211" "Turkey" 10 1 10 10 8 7 8 9 10 10
"16212" "Turkey" 8 3 10 10 2 10 10 1 10 10
"16213" "Turkey" 10 4 9 10 1 2 7 1 8 6
"16214" "Turkey" 1 2 10 9 1 2 8 7 9 10
"16215" "Turkey" 10 8 9 10 1 10 8 2 9 7
"16216" "Turkey" 10 4 8 9 1 2 8 2 9 9
"16217" "Turkey" 10 3 9 10 1 2 8 3 7 10
"16218" "Turkey" 10 7 6 10 1 8 5 2 10 10
"16219" "Turkey" 9 4 10 10 1 2 8 3 9 7
"16220" "Turkey" 10 2 10 9 1 1 8 7 9 9
"16221" "Turkey" 7 3 8 10 1 2 9 4 10 8
"16222" "Turkey" 10 3 9 10 2 1 8 4 7 10
"16223" "Turkey" 10 1 10 10 1 2 8 5 9 10
"16224" "Turkey" 10 10 10 10 1 8 10 7 5 8
"16225" "Turkey" 10 8 7 6 7 6 5 7 5 9
"16226" "Turkey" 10 8 7 6 5 7 6 5 7 9
"16227" "Turkey" 7 6 5 7 6 6 7 6 5 9
"16228" "Turkey" 10 8 7 6 5 7 6 5 7 8
"16229" "Turkey" 10 7 6 5 7 6 5 7 6 8
"16230" "Turkey" 7 6 5 6 7 6 5 7 6 9
"16231" "Turkey" 10 8 7 6 5 7 6 5 7 10
"16232" "Turkey" 7 6 5 7 6 5 5 7 6 9
"16233" "Turkey" 6 5 7 6 5 7 6 5 7 7
"16234" "Turkey" 7 6 6 5 7 6 5 7 6 9
"16235" "Turkey" 10 10 8 7 6 5 7 6 5 8
"16236" "Turkey" 7 6 5 7 6 5 7 6 5 9
"16237" "Turkey" 8 7 8 8 7 8 7 8 8 6
"16238" "Turkey" 4 2 5 6 3 1 2 1 4 6
"16239" "Turkey" 6 7 6 6 7 8 7 7 6 5
"16240" "Turkey" 8 7 6 6 5 6 7 8 7 6
"16241" "Turkey" 6 6 7 6 7 6 6 7 7 6
"16242" "Turkey" 6 7 8 8 5 8 7 8 9 8
"16243" "Turkey" 7 8 8 9 8 8 8 7 7 7
"16244" "Turkey" 4 5 6 5 4 4 4 5 6 5
"16245" "Turkey" 7 8 7 7 8 7 8 7 7 7
"16246" "Turkey" 4 6 2 2 1 1 1 5 5 4
"16247" "Turkey" 7 6 7 7 6 6 8 7 7 7
"16248" "Turkey" 7 8 7 8 7 8 8 7 7 6
"16249" "Turkey" 5 8 9 8 7 8 7 6 6 10
"16250" "Turkey" 8 7 8 7 7 8 10 8 10 10
"16251" "Turkey" 10 9 9 10 8 9 8 9 10 10
"16252" "Turkey" 9 9 10 10 8 10 9 8 8 10
"16253" "Turkey" 10 9 8 8 9 10 9 9 10 7
"16254" "Turkey" 10 10 9 9 8 7 8 8 10 10
"16255" "Turkey" 6 8 7 6 6 6 7 8 6 10
"16256" "Turkey" 7 7 8 7 7 6 7 7 8 6
"16257" "Turkey" 8 3 9 9 8 8 8 3 7 10
"16258" "Turkey" 7 8 7 7 7 8 7 7 7 7
"16259" "Turkey" 7 8 7 8 7 7 8 8 7 7
"16260" "Turkey" 7 7 7 7 7 7 7 7 7 7
"16261" "Turkey" 7 4 9 8 4 5 8 4 9 9
"16262" "Turkey" 6 7 8 7 7 8 9 8 7 7
"16263" "Turkey" 7 7 6 6 7 8 6 7 7 8
"16264" "Turkey" 7 6 7 8 7 6 6 7 7 9
"16265" "Turkey" 9 1 10 10 10 10 10 7 10 8
"16266" "Turkey" 7 8 7 7 7 8 7 8 7 7
"16267" "Turkey" 6 8 7 8 9 8 7 7 7 6
"16268" "Turkey" 7 8 7 7 8 7 7 8 7 7
"16269" "Turkey" 6 6 7 8 8 7 8 9 8 8
"16270" "Turkey" 7 6 6 7 6 5 5 6 4 7
"16271" "Turkey" 7 7 8 7 7 8 7 8 7 8
"16272" "Turkey" 6 7 8 9 8 7 7 8 9 8
"16273" "Turkey" 8 6 10 10 1 10 10 6 8 10
"16274" "Turkey" 10 5 10 9 1 2 8 6 6 6
"16275" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16276" "Turkey" 10 4 10 9 8 9 10 10 8 10
"16277" "Turkey" 10 3 10 9 10 6 8 10 9 10
"16278" "Turkey" 10 6 8 9 10 8 7 6 8 9
"16279" "Turkey" 10 3 10 10 1 9 10 10 8 10
"16280" "Turkey" 10 4 10 1 3 7 4 8 8 8
"16281" "Turkey" 10 3 10 10 1 10 8 6 10 10
"16282" "Turkey" 10 3 10 10 1 10 10 9 10 10
"16283" "Turkey" 10 5 9 8 1 2 7 4 9 7
"16284" "Turkey" 9 4 10 10 1 3 7 4 9 7
"16285" "Turkey" 10 10 6 7 6 5 7 6 5 9
"16286" "Turkey" 6 7 6 5 7 6 5 6 7 9
"16287" "Turkey" 10 6 7 6 5 7 6 5 7 10
"16288" "Turkey" 10 8 9 7 6 5 7 6 5 9
"16289" "Turkey" 7 6 5 7 6 5 7 6 5 9
"16290" "Turkey" 10 7 10 7 6 5 7 6 5 9
"16291" "Turkey" 10 7 5 7 5 7 6 5 7 9
"16292" "Turkey" 10 8 8 7 6 5 7 6 5 10
"16293" "Turkey" 10 10 8 7 10 8 7 6 5 10
"16294" "Turkey" 10 8 7 7 8 7 8 7 6 9
"16295" "Turkey" 10 9 7 7 6 7 6 5 7 9
"16296" "Turkey" 10 5 10 10 1 2 8 1 9 8
"16297" "Turkey" 10 4 10 8 9 1 8 1 9 7
"16298" "Turkey" 10 3 8 9 1 10 10 1 7 10
"16299" "Turkey" 10 5 10 10 1 1 8 1 9 8
"16300" "Turkey" 10 8 9 10 1 10 10 1 8 9
"16301" "Turkey" 10 5 10 8 1 10 8 1 8 10
"16302" "Turkey" 10 3 9 10 1 10 9 1 10 10
"16303" "Turkey" 10 2 10 10 1 10 8 1 9 10
"16304" "Turkey" 10 10 8 8 1 4 8 7 9 7
"16305" "Turkey" 10 4 9 10 1 2 8 1 9 9
"16306" "Turkey" 10 5 9 10 1 2 7 1 8 9
"16307" "Turkey" 10 4 10 10 1 2 8 1 8 7
"16308" "Turkey" 10 7 10 6 2 7 9 7 10 10
"16309" "Turkey" 10 7 10 7 1 6 10 6 10 10
"16310" "Turkey" 2 5 10 5 1 10 5 1 1 9
"16311" "Turkey" 5 6 5 4 1 5 8 5 10 10
"16312" "Turkey" 7 7 8 6 1 8 10 8 10 7
"16313" "Turkey" 5 6 5 4 1 5 8 5 10 10
"16314" "Turkey" 7 7 8 6 1 8 10 8 10 7
"16315" "Turkey" 7 7 7 7 7 7 7 8 10 7
"16316" "Turkey" 2 5 10 5 1 10 5 1 1 9
"16317" "Turkey" 7 7 7 7 7 7 7 8 10 8
"16318" "Turkey" 7 7 8 6 1 8 10 8 10 7
"16319" "Turkey" 7 5 5 6 5 5 5 5 5 5
"16320" "Turkey" 7 5 5 5 5 5 5 5 5 5
"16321" "Turkey" 6 7 5 5 6 5 5 5 5 5
"16322" "Turkey" 4 4 4 4 3 4 4 4 4 6
"16323" "Turkey" 7 6 7 6 5 6 6 6 6 6
"16324" "Turkey" 6 6 7 6 6 6 6 6 6 6
"16325" "Turkey" 10 8 7 7 7 7 7 8 7 6
"16326" "Turkey" 7 1 10 6 8 7 10 7 7 8
"16327" "Turkey" 5 5 6 4 3 3 4 8 4 8
"16328" "Turkey" 4 3 10 5 4 5 6 6 4 8
"16329" "Turkey" 10 5 6 5 6 10 7 7 8 8
"16330" "Turkey" 7 1 9 8 7 8 8 7 7 10
"16331" "Turkey" 1 1 10 10 8 10 8 8 10 10
"16332" "Turkey" 10 10 10 10 10 10 10 10 10 6
"16333" "Turkey" 10 1 10 10 10 10 10 10 10 5
"16334" "Turkey" 10 10 10 10 10 10 10 10 10 9
"16335" "Turkey" 5 1 8 8 7 10 10 10 10 9
"16336" "Turkey" 8 7 10 10 7 8 7 7 7 10
"16337" "Turkey" 2 2 10 10 10 10 10 10 10 10
"16338" "Turkey" 3 3 10 10 10 10 10 10 10 10
"16339" "Turkey" 8 8 8 10 8 4 4 6 6 10
"16340" "Turkey" 8 5 7 8 8 9 8 9 9 8
"16341" "Turkey" 8 9 8 8 2 8 7 8 9 8
"16342" "Turkey" 8 9 8 9 3 9 8 9 8 9
"16343" "Turkey" 9 8 8 7 9 8 9 8 7 8
"16344" "Turkey" 5 7 8 7 6 9 8 6 9 4
"16345" "Turkey" 8 7 7 8 8 7 10 6 8 8
"16346" "Turkey" 2 3 5 6 5 5 5 4 5 9
"16347" "Turkey" 8 1 10 10 1 10 9 5 10 10
"16348" "Turkey" 9 7 8 9 3 5 9 8 10 8
"16349" "Turkey" 9 8 7 6 8 8 7 8 8 8
"16350" "Turkey" 8 7 8 6 8 7 8 8 7 9
"16351" "Turkey" 8 9 7 8 1 7 9 7 10 8
"16352" "Turkey" 5 1 5 10 2 6 10 1 10 9
"16353" "Turkey" 1 3 4 5 2 5 10 9 8 9
"16354" "Turkey" 3 5 9 7 2 5 5 1 10 9
"16355" "Turkey" 7 3 7 10 9 5 4 3 7 9
"16356" "Turkey" 3 5 9 10 2 9 8 5 6 9
"16357" "Turkey" 3 1 7 10 9 5 4 3 7 10
"16358" "Turkey" 5 3 9 10 1 9 10 2 10 10
"16359" "Turkey" 5 2 5 9 10 7 6 8 5 7
"16360" "Turkey" 7 9 10 2 4 5 7 6 8 9
"16361" "Turkey" 7 6 3 4 8 5 6 2 4 8
"16362" "Turkey" 5 7 9 4 4 5 6 3 2 9
"16363" "Turkey" 7 6 5 8 3 4 5 6 4 8
"16364" "Turkey" 9 3 10 9 1 9 10 1 10 10
"16365" "Turkey" 10 10 7 8 1 10 8 1 8 7
"16366" "Turkey" 10 10 8 8 1 5 5 6 7 9
"16367" "Turkey" 10 4 8 9 1 9 10 1 10 8
"16368" "Turkey" 10 5 9 10 1 2 8 1 9 9
"16369" "Turkey" 10 4 9 10 1 9 10 1 9 10
"16370" "Turkey" 8 9 8 10 9 8 10 9 8 10
"16371" "Turkey" 8 8 7 10 1 10 10 10 8 10
"16372" "Turkey" 10 5 10 5 7 7 1 8 9 10
"16373" "Turkey" 10 8 8 8 1 10 8 9 8 9
"16374" "Turkey" 8 6 7 10 9 8 9 7 6 10
"16375" "Turkey" 8 9 7 9 8 6 7 6 7 10
"16376" "Turkey" 8 7 6 5 9 7 6 5 10 7
"16377" "Turkey" 7 8 9 8 7 6 5 8 7 7
"16378" "Turkey" 6 1 10 8 7 6 5 6 10 9
"16379" "Turkey" 6 7 5 4 6 9 8 7 6 8
"16380" "Turkey" 8 7 6 9 7 7 7 6 5 6
"16381" "Turkey" 8 7 6 8 9 10 8 7 8 10
"16382" "Turkey" 7 1 9 8 7 6 5 8 10 6
"16383" "Turkey" 7 6 8 5 9 10 7 2 10 8
"16384" "Turkey" 9 8 10 9 8 7 6 5 6 6
"16385" "Turkey" 4 3 4 5 5 5 4 5 5 6
"16386" "Turkey" 8 1 1 1 1 1 1 1 1 10
"16387" "Turkey" 5 1 10 10 1 9 10 2 10 10
"16388" "Turkey" 8 7 6 6 2 6 9 5 6 9
"16389" "Turkey" 5 2 10 10 1 10 8 1 8 10
"16390" "Turkey" 7 3 10 10 3 7 7 7 6 10
"16391" "Turkey" 8 3 10 10 1 10 10 2 10 10
"16392" "Turkey" 9 4 9 9 2 10 10 3 5 8
"16393" "Turkey" 8 2 8 8 2 8 8 2 7 10
"16394" "Turkey" 10 1 10 10 1 10 10 1 10 10
"16395" "Turkey" 10 1 10 10 1 10 10 1 10 8
"16396" "Turkey" 10 10 10 10 5 10 10 1 10 10
"16397" "Turkey" 10 1 10 10 1 10 10 1 10 10
"16398" "Turkey" 10 1 10 10 1 10 10 1 5 5
"16399" "Turkey" 10 5 10 10 1 10 10 10 10 10
"16400" "Turkey" 10 1 10 10 1 10 5 10 10 10
"16401" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16402" "Turkey" 10 1 1 1 1 10 10 1 10 10
"16403" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16404" "Turkey" 10 1 10 10 10 10 10 1 10 9
"16405" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16406" "Turkey" 9 5 10 10 9 10 8 8 7 9
"16407" "Turkey" 7 10 9 9 8 7 8 8 9 8
"16408" "Turkey" 7 8 7 9 7 8 7 6 7 9
"16409" "Turkey" 7 8 9 7 6 7 8 7 8 8
"16410" "Turkey" 7 8 9 9 10 9 9 9 9 6
"16411" "Turkey" 10 9 9 8 7 8 9 9 8 8
"16412" "Turkey" 7 8 7 8 9 8 9 10 9 9
"16413" "Turkey" 6 7 8 7 6 8 9 9 10 8
"16414" "Turkey" 8 7 8 9 8 9 9 9 10 9
"16415" "Turkey" 7 8 9 8 9 9 8 8 7 9
"16416" "Turkey" 7 8 7 8 8 8 8 9 7 8
"16417" "Turkey" 9 10 9 9 6 9 9 8 8 9
"16418" "Turkey" 7 6 8 9 9 8 9 9 9 9
"16419" "Turkey" 10 1 8 9 10 10 8 10 10 9
"16420" "Turkey" 10 1 10 10 10 10 10 10 10 9
"16421" "Turkey" 10 1 10 10 10 10 10 10 10 9
"16422" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16423" "Turkey" 9 10 1 10 10 10 10 10 10 9
"16424" "Turkey" 9 10 1 10 10 10 10 10 10 8
"16425" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16426" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16427" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16428" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16429" "Turkey" 10 6 10 10 10 10 10 10 10 9
"16430" "Turkey" 10 4 8 7 2 4 8 3 10 9
"16431" "Turkey" 10 2 10 9 2 5 7 2 8 7
"16432" "Turkey" 8 1 10 6 3 5 6 3 8 10
"16433" "Turkey" 9 6 8 8 3 7 8 5 9 7
"16434" "Turkey" 10 10 10 9 2 10 8 4 9 10
"16435" "Turkey" 8 3 7 9 5 4 7 3 9 9
"16436" "Turkey" 10 5 7 9 3 4 10 3 10 8
"16437" "Turkey" 8 4 8 7 5 4 6 4 8 8
"16438" "Turkey" 10 9 8 8 1 9 9 8 7 7
"16439" "Turkey" 8 9 7 7 4 9 9 9 10 7
"16440" "Turkey" 8 7 7 8 2 7 8 8 7 8
"16441" "Turkey" 9 8 9 10 1 9 9 8 8 8
"16442" "Turkey" 10 1 10 10 1 10 10 5 7 10
"16443" "Turkey" 10 1 10 10 1 10 10 5 10 10
"16444" "Turkey" 10 2 10 10 2 10 10 2 10 9
"16445" "Turkey" 10 1 10 10 1 10 10 5 7 9
"16446" "Turkey" 6 7 8 6 7 6 5 7 9 9
"16447" "Turkey" 7 10 7 8 1 9 6 8 7 9
"16448" "Turkey" 7 2 2 3 2 2 1 2 2 10
"16449" "Turkey" 10 1 10 10 10 10 10 2 10 10
"16450" "Turkey" 7 8 6 8 1 7 5 7 9 9
"16451" "Turkey" 7 2 3 3 4 3 2 3 3 10
"16452" "Turkey" 7 8 7 6 1 4 7 7 9 8
"16453" "Turkey" 7 8 6 7 2 7 8 6 8 9
"16454" "Turkey" 7 8 7 8 8 8 7 8 9 8
"16455" "Turkey" 7 8 9 9 10 9 9 9 8 3
"16456" "Turkey" 7 8 8 9 5 5 8 5 9 10
"16457" "Turkey" 7 8 8 7 5 8 10 10 10 9
"16458" "Turkey" 8 7 7 7 7 9 9 8 9 9
"16459" "Turkey" 10 9 9 9 7 8 5 5 10 10
"16460" "Turkey" 7 8 9 7 6 7 6 7 8 9
"16461" "Turkey" 7 8 9 10 8 7 5 10 8 9
"16462" "Turkey" 7 6 7 8 7 8 9 9 9 8
"16463" "Turkey" 7 8 9 9 2 9 8 9 9 8
"16464" "Turkey" 7 8 9 8 9 7 9 9 7 8
"16465" "Turkey" 7 8 8 7 9 9 8 8 8 8
"16466" "Turkey" 10 10 10 10 10 10 10 10 10 10
"16467" "Turkey" 10 1 10 10 5 5 10 9 8 1
"16468" "Turkey" 10 9 10 8 8 9 10 1 1 1
"16469" "Turkey" 10 10 10 10 9 8 7 10 10 9
"16470" "Turkey" 10 10 10 10 10 10 10 10 10 2
"16471" "Turkey" 10 5 10 10 10 10 10 10 10 8
"16472" "Turkey" 6 7 8 10 9 9 9 10 10 9
"16473" "Turkey" 10 10 10 10 10 10 10 10 10 8
"16474" "Turkey" 10 10 10 10 10 10 10 10 10 9
"16475" "Turkey" 10 9 10 10 10 9 9 9 9 2
"16476" "Turkey" 10 10 10 10 9 8 7 6 8 9
"16477" "Turkey" 10 9 8 7 6 10 8 10 8 9
"16478" "Turkey" 9 6 10 10 1 10 10 10 5 10
"16479" "Turkey" 7 7 7 8 1 7 7 6 7 10
"16480" "Turkey" 8 6 10 10 1 10 10 10 10 10
"16481" "Turkey" 1 4 10 8 1 10 10 10 10 8
"16482" "Turkey" 7 8 8 8 7 7 7 7 6 10
"16483" "Turkey" 9 8 5 5 5 6 7 7 7 9
"16484" "Turkey" 5 10 6 10 7 1 10 10 4 10
"16485" "Turkey" 8 7 8 7 1 8 7 6 7 10
"16486" "Turkey" 8 8 10 10 4 4 8 5 5 8
"16487" "Turkey" 8 5 8 8 1 9 8 3 5 9
"16488" "Turkey" 9 7 8 8 8 1 10 10 10 10
"16489" "Turkey" 8 7 7 6 5 7 7 8 7 8
"16490" "Turkey" 1 1 10 10 7 7 5 1 10 8
"16491" "Turkey" 10 3 10 10 3 10 9 3 10 8
"16492" "Turkey" 10 1 10 10 2 10 7 7 10 10
"16493" "Turkey" 1 1 1 1 1 1 1 1 1 7
"16494" "Turkey" 10 10 10 10 10 10 10 10 5 10
"16495" "Turkey" 7 6 3 5 8 9 9 7 8 2
"16496" "Turkey" 8 7 8 8 8 8 8 7 8 7
"16497" "Turkey" 10 1 10 10 10 10 10 10 10 10
"16498" "Turkey" 8 7 10 10 1 10 8 8 10 10
"16499" "Turkey" 10 5 10 10 1 10 10 5 10 9
"16500" "Turkey" 10 5 10 10 1 10 10 5 1 10
"16501" "Turkey" 10 7 10 10 1 10 10 5 3 8
"16502" "Turkey" 10 5 10 10 1 10 10 8 10 8
"16503" "Turkey" 10 1 10 10 10 10 10 10 10 7
"16504" "Turkey" 8 6 8 8 10 9 9 8 7 8
"16505" "Turkey" 8 6 8 8 8 8 6 5 8 8
"16506" "Turkey" 10 1 10 10 8 10 10 10 10 6
"16507" "Turkey" 8 3 4 6 8 8 8 8 8 8
"16508" "Turkey" 8 1 8 8 10 6 10 5 1 10
"16509" "Turkey" 8 6 9 9 2 8 9 6 10 10
"16510" "Turkey" 8 3 9 10 1 9 10 5 9 10
"16511" "Turkey" 10 10 1 10 10 5 1 1 10 10
"16512" "Turkey" 10 1 10 9 1 10 10 2 10 10
"16513" "Turkey" 10 1 10 10 10 10 10 10 10 9
"16514" "Turkey" 10 1 10 10 10 8 7 6 10 7
"16515" "Turkey" 10 1 10 10 10 10 10 10 10 9
"16516" "Turkey" 10 1 10 10 10 10 10 10 10 8
"16517" "Turkey" 10 1 10 10 10 10 10 10 10 9
"16518" "Turkey" 8 7 10 7 2 10 10 2 10 10
"16519" "Turkey" 7 6 7 7 6 8 6 6 6 10
"16520" "Turkey" 8 8 9 8 7 7 8 9 9 8
"16521" "Turkey" 7 8 7 6 8 8 8 7 8 9
"16522" "Turkey" 8 8 9 8 8 7 8 9 9 8
"16523" "Turkey" 7 7 8 9 9 9 10 8 7 7
"16524" "Turkey" 9 6 7 9 9 9 8 8 5 10
"16525" "Turkey" 10 10 10 10 10 10 10 10 10 9
"16526" "Turkey" 10 1 10 10 10 10 10 1 10 10
"16527" "Turkey" 10 10 10 6 9 10 10 10 10 8
"16528" "Turkey" 6 1 8 10 10 6 6 6 8 9
"16529" "Turkey" 8 8 9 9 9 9 9 8 9 9
"16530" "Turkey" 5 10 2 6 8 5 5 4 10 10
"16531" "Turkey" 10 2 10 10 1 10 7 1 10 10
"16532" "Turkey" 7 1 10 10 1 10 7 1 10 10
"16533" "Turkey" 10 5 10 10 1 10 10 1 10 10
"16534" "Turkey" 6 10 5 10 10 10 10 8 5 10
"16535" "Turkey" 6 7 6 5 7 6 5 7 6 10
"16536" "Turkey" 6 5 4 6 7 6 7 6 5 10
"16537" "Turkey" 6 5 7 6 5 7 6 5 7 9
"16538" "Turkey" 8 7 8 7 6 5 7 6 5 10
"16539" "Turkey" 10 10 6 7 6 5 7 6 7 7
"16540" "Turkey" 6 5 7 6 7 6 5 4 6 10
"16541" "Turkey" 8 7 6 5 6 5 7 6 7 10
"16542" "Turkey" 6 7 6 5 7 6 5 6 7 10
"16543" "Turkey" 6 7 6 5 7 6 5 7 6 4
"16544" "Turkey" 3 4 4 3 4 7 7 4 5 9
"16545" "Turkey" 4 5 5 5 4 4 5 5 4 10
"16546" "Turkey" 10 6 5 7 6 5 7 6 7 8
"16547" "Turkey" 6 7 6 5 7 6 5 6 6 10
"16548" "Turkey" 1 3 10 10 7 10 3 3 4 10
"16549" "Turkey" 8 7 6 5 6 5 6 7 6 9
"16550" "Turkey" 6 7 6 5 7 6 5 6 7 10
"16551" "Turkey" 10 8 6 7 6 5 6 7 6 8
"16552" "Turkey" 7 6 5 7 6 7 5 8 9 10
"16553" "Turkey" 10 7 7 10 1 10 10 10 10 10
"16554" "Turkey" 7 7 5 4 3 5 6 7 8 10
"16555" "Turkey" 7 6 5 4 5 6 7 8 8 10
